LoanId,Payment Plan,Cost per Credit,Deposit,Loan Duration,Product Price,Product Price Weighted Llr 200,Quality of Sales,Deposit to Price Ratio
267,MK Phone Samsung A03 3/32 v14 HRA,60,3999,365,25899,0.188649299,0.899,0.154407506
268,MK Phone Samsung A03 3/32 v2,55,3999,365,24074,0.13367705,0.941,0.166112819
269,MK Phone Samsung A03 3/32 v3,55,3999,365,24074,0.132166109,0.939,0.166112819
270,MK Phone Samsung A03 3/32 v5,55,4999,365,25074,0.114985221,0.95,0.199369865
271,MK Phone Samsung A03 3/32 v7,60,3499,365,25399,0.155092868,0.918,0.137761329
272,MK Phone Samsung A03 3/32 v8,70,4999,365,30549,0.155185515,0.92,0.163638744
273,MK Phone Samsung A03 3/32 v9,70,4999,365,30549,0.158659223,0.914,0.163638744
274,MK Phone Samsung A03 4/64 v3 DS,85,4799,365,35824,0.15522835,0.931,0.133960473
275,MK Phone Samsung A03 Core 2/32 Insurance Pilot v1,65,2999,365,26724,0.15603143,0.947,0.112221224
276,MK Phone Samsung A03 Core 2/32 v10,60,3999,365,25899,0.153915527,0.907,0.154407506
277,MK Phone Samsung A03 Core 2/32 v11,50,3299,365,21549,0.317500405,0.734,0.153092951
278,MK Phone Samsung A03 Core 2/32 v12,50,3499,365,21749,0.127310522,0.925,0.16088096
279,MK Phone Samsung A03 Core 2/32 v13,60,3999,365,25899,0.155891141,0.914,0.154407506
280,MK Phone Samsung A03 Core 2/32 v14 ST Pilot ,50,3999,365,22249,0.167624999,0.939,0.179738415
281,MK Phone Samsung A03 Core 2/32 v15,55,3499,365,23574,0.157080587,0.911,0.148426232
282,MK Phone Samsung A03 Core 2/32 v15 HRA,50,5324,365,23574,0.208436535,0.947,0.225842029
283,"MK Phone Samsung A03 Core 2/32 v15 ST Pilot	",55,3999,365,24074,0.124554778,0.942,0.166112819
284,MK Phone Samsung A03 Core 2/32 v16 ST Pilot,55,3499,365,23574,0.141091397,0.945,0.148426232
285,MK Phone Samsung A03 Core 2/32 v17,55,3499,365,23574,0.136493824,0.932,0.148426232
286,MK Phone Samsung A03 Core 2/32 v17 HRA,50,5324,365,23574,0.161799967,0.94,0.225842029
287,MK Phone Samsung A03 Core 2/32 v17 ST Pilot,70,3499,365,29049,0.14821407,0.943,0.120451651
288,MK Phone Samsung A03 Core 2/32 v18 DS,65,3999,365,27724,0.151279995,0.918,0.144243255
289,MK Phone Samsung A03 Core 2/32 v18 HRA,55,3499,365,23574,0.168203542,0.917,0.148426232
290,MK Phone Samsung A03 Core 2/32 v18 ST Pilot,65,2999,365,26724,0.168962929,0.946,0.112221224
291,MK Phone Samsung A03 Core 2/32 v19 DS HRA,55,3499,365,23574,0.15470176,0.921,0.148426232
292,MK Phone Samsung A03 Core 2/32 v19 ST Pilot,65,3199,365,26924,0.166521322,0.936,0.118815926
293,MK Phone Samsung A03 Core 2/32 v2,50,2499,365,20749,0.151904025,0.92,0.120439539
294,MK Phone Samsung A03 Core 2/32 v20 DS,70,3499,365,29049,0.171972938,0.897,0.120451651
295,MK Phone Samsung A03 Core 2/32 v20 DS HRA,65,3999,365,27724,0.188197836,0.9,0.144243255
296,MK Phone Samsung A03 Core 2/32 v21 DS HRA,75,3499,365,30874,0.211455543,0.868,0.113331606
297,MK Phone Samsung A03 Core 2/32 v22 DS HRA,70,3499,365,29049,0.1998126,0.884,0.120451651
298,MK Phone Samsung A03 Core 2/32 v24 DS HRA,65,2999,365,26724,0.179107221,0.919,0.112221224
299,MK Phone Samsung A03 Core 2/32 v25 DS,65,2999,365,26724,0.163676605,0.921,0.112221224
300,MK Phone Samsung A03 Core 2/32 v4,50,3299,365,21549,0.126501572,0.922,0.153092951
301,MK Phone Samsung A03 Core 2/32 v5,50,3299,365,21549,0.122535271,0.924,0.153092951
302,MK Phone Samsung A03 Core 2/32 v9,50,4299,365,22549,0.104646543,0.942,0.19065147
303,MK Phone Samsung A03 Data Single v5,40,2499,365,17099,0.149373152,0.927,0.146148898
304,MK Phone Samsung A03 Dual v4,40,2499,365,17099,0.125150523,0.946,0.146148898
305,MK Phone Samsung A03 Micro Biz v1,30,0,600,18000,0.506815825,0.799,0
306,MK Phone Samsung A03 Micro Biz v4,30,0,600,18000,0.483421655,0.816,0
307,MK Phone Samsung A03 Micro-Biz v2,30,2200,600,20200,0.012887158,0.943,0.108910891
308,MK Phone Samsung A03 Saf-Data 6-M v1,75,2499,180,15999,0.124933826,0.779,0.156197262
309,MK Phone Samsung A03 Saf-Data v1,40,2499,365,17099,0.152933801,0.924,0.146148898
310,MK Phone Samsung A03 Single v3,40,2499,365,17099,0.131896178,0.944,0.146148898
311,MK Phone Samsung A03 v1,40,2999,365,17599,0.24856668,0.807,0.17040741
312,MK Phone Samsung A03S 3/32 v1,55,3999,365,24074,0.147210363,0.931,0.166112819
313,MK Phone Samsung A03S 3/32 v3,55,4499,365,24574,0.11525161,0.95,0.183079678
314,MK Phone Samsung A03S 3/32 v4,65,4999,365,28724,0.129535002,0.94,0.17403565
315,MK Phone Samsung A03S 3/32 v5,65,3999,365,27724,0.16014322,0.918,0.144243255
316,MK Phone Samsung A03S 3/32 v6,65,3999,365,27724,0.199760503,0.899,0.144243255
317,MK Phone Samsung A04S 4/128 ST Pilot v1,90,6399,365,39249,0.099231132,0.957,0.163036001
318,MK Phone Samsung A04S 4/128 ST Pilot v2,100,5299,365,41799,0.1157719,0.96,0.126773368
319,MK Phone Samsung A04S 4/64  Insurance Pilot v1,85,4199,365,35224,0.124417192,0.96,0.119208494
320,MK Phone Samsung A04S 4/64 DS v3,95,4899,365,39574,0.136777392,0.932,0.1237934
321,MK Phone Samsung A04S 4/64 DS v3 HRA,95,4899,365,39574,0.163581881,0.911,0.1237934
322,MK Phone Samsung A04S 4/64 v1,85,4899,365,35924,0.121878834,0.946,0.136371228
323,MK Phone Samsung A04S 4/64 v1 HRA,75,8549,365,35924,0.056632441,0.992,0.237974613
324,MK Phone Samsung A04S 4/64 v2 HRA,85,4899,365,35924,0.141835311,0.932,0.136371228
325,MK Phone Samsung A10S Dual-Sim v16,60,4499,365,26399,0,0.898,0.170423122
326,MK Phone Samsung A10S Grade A v1,60,3799,250,18799,0.031226395,0.968,0.202085217
327,MK Phone Samsung A10S Grade A v3,60,2999,265,18899,0.099002879,0.943,0.158685645
328,MK Phone Samsung A10S Grade B v2,60,3299,225,16799,0.17156344,0.948,0.196380737
329,MK Phone Samsung A10S Grade B v4,60,2499,235,16599,0.132578289,0.901,0.150551238
330,MK Phone Samsung A10S Saf-Data v1,60,4499,365,26399,0.116013548,0.916,0.170423122
331,MK Phone Samsung A10S v1 Rev A,60,1000,130,8800,0.036918182,0.934,0.113636364
332,MK Phone Samsung A10S v12,60,4499,374,26899,0,1,0.167255288
333,MK Phone Samsung A10S v13,50,5999,365,24249,0,1,0.247391645
334,MK Phone Samsung A10S v15,60,4499,365,26399,0.167408614,0.962,0.170423122
335,MK Phone Samsung A10S v18,60,4999,365,26899,0.185871966,0.936,0.18584334
336,MK Phone Samsung A10S v19,60,4499,365,26399,0.111488681,0.958,0.170423122
337,MK Phone Samsung A10S v3,60,3499,365,25399,0.141963982,0.958,0.137761329
338,MK Phone Samsung A11 Dual sim v4,60,4499,365,26399,0.094628444,0.959,0.170423122
339,MK Phone Samsung A11 Saf-Data v1,60,4499,365,26399,0.12397022,0.935,0.170423122
340,MK Phone Samsung A11 v1,60,4999,365,26899,0.23785085,0.984,0.18584334
341,MK Phone Samsung A11 v3,60,4499,365,26399,0.101416941,0.963,0.170423122
342,MK Phone Samsung A12 Saf-Data 6-M v1,130,4499,180,27899,0.138467449,0.869,0.16126026
343,MK Phone Samsung A12 Saf-Data v1,70,4999,365,30549,0.126689,0.924,0.163638744
344,MK Phone Samsung A12 Saf-Data v2,70,4499,365,30049,0.136052738,0.94,0.149722121
345,MK Phone Samsung A12 v4,70,5499,365,31049,0.110678077,0.961,0.177107153
346,MK Phone Samsung A12 v9,70,4999,365,30549,0.12191983,0.955,0.163638744
347,MK Phone Samsung A12S v2,65,4999,365,28724,0.101517869,0.961,0.17403565
348,MK Phone Samsung A13 4/64 v10,100,7499,365,43999,0.154550478,0.909,0.170435692
349,MK Phone Samsung A13 4/64 v11 Promo,100,6999,365,43499,0.152420659,0.919,0.160900251
350,MK Phone Samsung A13 4/64 v11 ST Pilot,90,5499,365,38349,0.14667337,0.937,0.14339357
351,MK Phone Samsung A13 4/64 v12,95,5999,365,40674,0.162723236,0.916,0.147489797
352,MK Phone Samsung A13 4/64 v14 HRA,90,5599,365,38449,0.186195695,0.903,0.145621473
353,MK Phone Samsung A13 4/64 v2,80,5999,365,35199,0.111081493,0.951,0.170430978
354,MK Phone Samsung A13 4/64 v6,90,7499,365,40349,0.141294363,0.927,0.185853429
355,MK Phone Samsung A13 4/64 v7,90,5499,365,38349,0.149067148,0.917,0.14339357
356,MK Phone Samsung A13 4/64 v9,100,7499,365,43999,0.172852694,0.89,0.170435692
357,MK Phone Samsung A21 Saf-Data v1,85,5999,365,37024,0.09556021,0.948,0.162030035
358,MK Phone Samsung A21S Dual v3,80,5499,365,34699,0.156079531,0.971,0.15847719
359,MK Phone Samsung A21S Dual v4,85,5999,365,37024,0.098363301,0.968,0.162030035
360,MK Phone Samsung A21S single v5,85,5999,365,37024,0.08965474,0.966,0.162030035
361,MK Phone Samsung A21S v2,80,5499,365,34699,0.103938766,0.948,0.15847719
362,MK Phone Samsung A22 4/64 Saf-Data v2,85,5999,365,37024,0.126206197,0.942,0.162030035
363,MK Phone Samsung A22 4/64 v1,85,5999,365,37024,0.136694606,0.933,0.162030035
364,MK Phone Samsung A23 4/64 v10,130,9499,365,56949,0.148799093,0.924,0.166798363
365,MK Phone Samsung A23 4/64 v11,140,13999,273,52219,0.002427685,1,0.268082499
366,MK Phone Samsung A23 4/64 v12,100,7499,365,43999,0.101796864,0.951,0.170435692
367,MK Phone Samsung A23 4/64 v14 HRA,100,6999,365,43499,0.110526129,0.945,0.160900251
368,MK Phone Samsung A23 4/64 v2,100,7499,365,43999,0.104891329,0.941,0.170435692
369,MK Phone Samsung A23 4/64 v6,100,8299,365,44799,0.105506652,0.945,0.185249671
370,MK Phone Samsung A23 4/64 v8,130,9499,365,56949,0.137750614,0.919,0.166798363
371,MK Phone Samsung A23 4/64 v9,140,13999,273,52219,0.105937729,0.995,0.268082499
372,MK Phone Samsung A23 4/64 v9 Promo,130,8999,365,56449,0.122927209,0.921,0.159418236
373,MK Phone Samsung A24 4/128 Insurance Pilot v1,135,7299,365,56574,0.099762962,0.975,0.129016863
374,MK Phone Samsung A24 4/128 v1,135,7299,365,56574,0.129147785,0.951,0.129016863
375,MK Phone Samsung A24 4/128 v2 HRA,135,7299,365,56574,0.139105266,0.957,0.129016863
376,MK Phone Samsung A33 6/128 v4,130,9499,365,56949,0.061240565,0.972,0.166798363
377,MK Phone Samsung A33 6/128 v6,170,10999,365,73049,0.124524106,0.901,0.150570165
378,MK Phone Samsung A33 6/128 v8,170,10999,365,73049,0.116519425,0.927,0.150570165
379,MK Phone Samsung A33 6/128 v9,190,15999,273,67869,0.017480845,1,0.235733546
380,MK Phone Samsung A53 6/128 v2,170,13999,365,76049,0.086945617,0.966,0.184078686
381,MK Phone Samsung A53 6/128 v3,170,13999,365,76049,0.083594218,0.956,0.184078686
382,MK Phone Samsung A53 6/128 v4 HRA,170,13999,365,76049,0.024541716,0.939,0.184078686
383,MK Phone Samsung Galaxy A01 v2,50,3999,365,22249,0,1,0.179738415
384,MK Phone ST pilot Samsung A23 4/128 v1,115,9499,365,51474,0.064870603,0.98,0.184539768
385,MK Phone Tecno Spark 6 GO 2/32 v2,45,2999,365,19424,0.025634244,0.971,0.154396623
386,MK Motorbike Honda ACE 110 12M v12,465,14999,365,184724,0.204580555,0.894,0.081196813
387,MK Motorbike Honda ACE 110 16M v13,385,14999,480,199799,0.279512828,0.831,0.075070446
388,MK Motorbike Honda ACE 110 Grade D v1 Cash,1,20087,1,20088,2.49E-05,0.255,0.999950219
389,MK Motorbike Honda ACE 110 HD 18M v5,295,24999,550,187249,0.263369027,0.888,0.133506721
390,MK Motorbike Honda ACE 110 HD 18M v9,295,24999,550,187249,0.144729727,1,0.133506721
391,MK Motorbike Honda ACE 110 LD 12M v4,485,14999,365,192024,0.451174553,0.836,0.078110028
392,MK Motorbike Honda ACE 110 LD v3,385,14999,480,199799,0.446326824,0.775,0.075070446
393,MK Motorbike Honda ACE 110 LD v7,385,14999,480,199799,0.523539677,0.634,0.075070446
394,M-KOPA 4(3B) v2 ,50,2999,400,22999,0,0.333,0.130396974
395,"M-KOPA 600 (24"") v2",100,5999,590,64999,0.306483325,0.69,0.092293728
396,"M-KOPA 600 (32""S-Grid TV) v2 ",100,5999,450,50999,0.156432124,0.95,0.117629757
397,"M-KOPA 600 (32""W-Grid TV) v3",125,6999,500,69499,0.413546523,0.802,0.100706485
398,"M-KOPA 6000 (32"") v10 LD LR",135,7999,660,97099,0.546080652,0.863,0.082379839
399,"M-KOPA 6000 (32"") v3 LD",150,7999,560,91999,0.340780286,0.879,0.086946597
400,M-KOPA Phone Nokia 2.2 v6,60,2999,330,22799,0.26739857,0.927,0.131540857
401,M-KOPA Phone Nokia D-Sim 2.2 v12,50,3999,250,16499,0.148084732,1,0.242378326
402,M-KOPA Phone Nokia S-Sim 2.2 v13,50,3999,250,16499,0.044775441,1,0.242378326
